@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {music,little}

@DATA
0.127976,0.015542,2.965077,0.203075,0.191120,1.008399,0.016068,0.201354,-28.313737,2.191503,-0.346468,0.181016,0.076066,0.007181,0.075849,0.021563,0.023603,-0.070796,-0.047902,0.093228,-0.051001,0.015837,0.008269,0.035987,0.017156,0.024985,0.010998,0.026476,0.005183,0.008546,0.011715,0.026043,0.006458,0.021949,0.097200,0.018777,0.392475,0.091598,0.037822,0.640262,0.012675,0.168355,3.455672,1.103401,0.988959,0.537612,0.578607,0.406371,0.372477,0.285713,0.290131,0.239220,0.218456,0.201202,0.184494,0.021505,0.011206,0.037964,0.020385,0.023236,0.015628,0.025495,0.008478,0.010296,0.013225,0.026746,0.009643,0.012849,little
0.126121,0.013783,2.965983,0.197293,0.181107,0.948675,0.017307,0.201810,-27.651941,2.326447,-0.455953,0.295029,0.056141,0.022454,0.117489,-0.022856,-0.013170,-0.064542,-0.093939,0.064789,-0.060198,0.011244,0.005684,0.025939,0.023434,0.039187,0.013824,0.026192,0.004179,0.008940,0.012161,0.020351,0.007435,0.023801,0.099145,0.015487,0.354961,0.102309,0.046331,0.597792,0.012606,0.179112,3.393877,1.107308,1.090936,0.540874,0.560083,0.438980,0.367541,0.314976,0.289662,0.266650,0.230910,0.228969,0.244926,0.015447,0.008628,0.029522,0.029991,0.040709,0.020926,0.028196,0.006303,0.013216,0.014756,0.022498,0.011504,0.013833,little
0.163409,0.016892,2.938204,0.251444,0.208640,1.087669,0.014053,0.256169,-28.699683,1.846911,0.028385,0.323228,-0.125246,0.059685,0.142892,-0.188328,0.043768,-0.055070,-0.104413,-0.020841,-0.149521,0.021037,0.003835,0.027673,0.015163,0.024988,0.007737,0.034178,0.004932,0.008536,0.011901,0.030872,0.007025,0.023362,0.142664,0.017612,0.437341,0.131223,0.039675,0.671655,0.011090,0.215122,4.282828,1.223521,0.795259,0.520769,0.526868,0.415517,0.353012,0.292193,0.257512,0.261465,0.266396,0.239053,0.300883,0.030676,0.004346,0.032504,0.021403,0.033647,0.009254,0.033279,0.008391,0.013917,0.011936,0.033938,0.011927,0.014356,little
0.124656,0.014556,2.810382,0.218107,0.212238,0.980838,0.009620,0.211167,-32.246760,2.121139,-0.328070,0.329892,0.183432,0.182149,0.290600,0.040410,0.056823,-0.054074,-0.091346,-0.036093,0.156446,0.009682,0.003867,0.034422,0.009834,0.038035,0.014569,0.056405,0.003399,0.003785,0.005936,0.032908,0.004804,0.025608,0.084655,0.027844,0.526913,0.095141,0.040124,0.590821,0.005407,0.181962,4.085710,0.972997,0.748941,0.487945,0.456979,0.393571,0.265472,0.172146,0.234984,0.188995,0.227934,0.211461,0.201716,0.010352,0.003309,0.033270,0.011525,0.031915,0.023554,0.040699,0.003878,0.004342,0.003974,0.026108,0.005213,0.013060,little
0.105528,0.012682,2.935270,0.194223,0.197521,0.733024,0.016164,0.157635,-29.118041,2.437455,0.238079,0.276710,-0.059738,0.160201,0.171568,0.042465,0.038982,-0.063559,-0.045119,-0.016254,-0.005187,0.015796,0.007517,0.049539,0.018086,0.036480,0.016981,0.033891,0.002879,0.005411,0.009910,0.024541,0.003953,0.027744,0.097556,0.015810,0.443119,0.100389,0.034020,0.610662,0.013237,0.169737,3.569398,1.103292,0.834368,0.507562,0.503647,0.382209,0.386325,0.278634,0.315948,0.234912,0.236989,0.207798,0.192676,0.021469,0.011059,0.040168,0.024383,0.034129,0.023483,0.032004,0.005235,0.008101,0.010306,0.028396,0.005373,0.013791,little
0.106245,0.013223,2.894447,0.186241,0.193383,0.762601,0.019310,0.166250,-28.818980,2.388719,0.098471,0.290713,-0.082306,0.201791,0.125355,0.028690,-0.083792,-0.071280,-0.002662,0.013057,-0.009958,0.017423,0.003818,0.048629,0.015290,0.027236,0.014672,0.035937,0.002873,0.007579,0.014629,0.029893,0.004449,0.027422,0.093549,0.018774,0.458334,0.088163,0.039496,0.604390,0.012796,0.159575,3.401838,1.013905,0.946625,0.518926,0.536735,0.393878,0.343020,0.276356,0.324010,0.248016,0.271599,0.241185,0.215093,0.024538,0.005900,0.043270,0.019421,0.024715,0.019599,0.037849,0.004946,0.010580,0.016432,0.034056,0.005745,0.013352,little
0.119133,0.013772,2.946771,0.203130,0.194653,0.907386,0.015729,0.192391,-27.836986,2.162506,0.312910,0.246900,-0.098700,0.231405,-0.021825,-0.027650,0.070886,-0.047117,-0.109608,0.075329,-0.095178,0.016967,0.004759,0.039276,0.017504,0.032185,0.012155,0.033545,0.004314,0.006058,0.014987,0.026965,0.007427,0.026574,0.100483,0.015590,0.418751,0.096608,0.033123,0.671721,0.011388,0.179392,3.161990,1.130216,0.817199,0.510253,0.495558,0.433511,0.369256,0.263658,0.310451,0.239106,0.234982,0.225144,0.226609,0.022700,0.006900,0.038274,0.024909,0.034136,0.014076,0.034965,0.007620,0.009228,0.017087,0.027902,0.013496,0.014335,little
0.104699,0.015826,2.868305,0.189986,0.189949,0.798094,0.015877,0.164999,-28.368507,2.304785,0.338519,0.103258,0.071096,0.243965,-0.007660,-0.001770,0.019033,-0.037671,-0.080589,0.089897,-0.061905,0.011648,0.005916,0.041519,0.018876,0.034382,0.021720,0.037253,0.003068,0.006089,0.011259,0.025316,0.004515,0.026511,0.082225,0.019357,0.470411,0.084720,0.038253,0.588839,0.009274,0.145744,4.140519,1.067695,0.912841,0.593896,0.562196,0.360066,0.351775,0.269676,0.327672,0.242911,0.224089,0.238194,0.209701,0.011739,0.008909,0.046296,0.026309,0.033573,0.030600,0.036068,0.006656,0.007813,0.010950,0.025849,0.006762,0.014689,little
0.123851,0.003635,2.868149,0.214838,0.200893,0.916584,0.014037,0.216796,-30.232290,2.072222,0.411405,0.371209,-0.018298,0.316847,0.159452,-0.034742,-0.008074,-0.020451,0.020818,-0.024268,-0.044978,0.017224,0.003148,0.059125,0.017621,0.024421,0.011591,0.026421,0.003682,0.006756,0.011201,0.037327,0.003464,0.027922,0.109114,0.005622,0.441161,0.108867,0.039366,0.742846,0.010715,0.207626,3.116815,1.134033,0.976589,0.500036,0.498601,0.412893,0.382049,0.316058,0.303640,0.244965,0.230267,0.211367,0.206886,0.018551,0.003658,0.039713,0.026198,0.027810,0.015040,0.026461,0.007418,0.010888,0.012474,0.039675,0.004143,0.014609,little
0.112257,0.019917,2.882253,0.208781,0.200398,0.953651,0.015234,0.201064,-28.116638,2.167829,0.170044,0.298090,-0.228018,0.192006,0.031328,-0.050930,0.027656,-0.109184,-0.153179,-0.076684,-0.281847,0.019539,0.006786,0.052730,0.013572,0.013714,0.006606,0.019359,0.002783,0.005037,0.020338,0.046114,0.005633,0.026002,0.094689,0.027728,0.415708,0.097637,0.039470,0.791473,0.012008,0.191034,5.182405,1.113080,0.898348,0.516908,0.557232,0.432892,0.337750,0.283824,0.313099,0.261672,0.283320,0.295376,0.270647,0.023508,0.010750,0.051573,0.018417,0.014443,0.007998,0.025923,0.004797,0.006988,0.030108,0.039919,0.008926,0.014107,little
0.108505,0.014243,2.964651,0.193966,0.193629,0.874142,0.015294,0.171252,-28.927568,2.283409,-0.324060,0.250829,0.069883,0.005931,0.003998,0.039376,0.051757,-0.118006,-0.106977,-0.034195,-0.120477,0.020654,0.005518,0.038652,0.016607,0.024831,0.008672,0.038496,0.003405,0.008083,0.010626,0.031695,0.007506,0.026148,0.089624,0.017047,0.368559,0.093977,0.041401,0.610833,0.010240,0.164298,3.690123,1.163914,1.033900,0.481524,0.513749,0.437012,0.366756,0.282272,0.304775,0.277806,0.254917,0.274290,0.253696,0.025920,0.006827,0.036421,0.021334,0.028485,0.012260,0.043029,0.006035,0.012367,0.012445,0.031201,0.011132,0.015493,little
0.155914,0.004262,3.034496,0.242369,0.195576,1.248221,0.008732,0.262250,-31.447616,1.674657,0.099840,0.617061,-0.264016,0.037604,0.331961,-0.017972,0.325357,-0.086785,-0.076048,0.147047,-0.016940,0.009754,0.012723,0.032234,0.005532,0.017998,0.006469,0.033084,0.003665,0.008660,0.007847,0.041930,0.005010,0.019890,0.120317,0.009419,0.324629,0.121256,0.045497,0.687262,0.006530,0.195100,4.664080,1.379307,0.757983,0.562174,0.678359,0.403454,0.224939,0.233065,0.315123,0.202502,0.191749,0.202940,0.181575,0.008614,0.015865,0.026123,0.005473,0.015316,0.011436,0.045492,0.005833,0.010924,0.007597,0.040944,0.004875,0.013491,little
0.114110,0.009135,2.914150,0.202335,0.196794,0.914497,0.014030,0.190837,-28.681150,2.112323,-0.003874,0.267544,-0.171141,0.177718,0.045073,0.002384,0.035837,-0.083182,0.045001,0.034808,-0.027003,0.012547,0.006158,0.034642,0.014056,0.028945,0.013031,0.037698,0.003999,0.009556,0.016504,0.025626,0.006427,0.024352,0.091184,0.011014,0.446109,0.088470,0.034653,0.591328,0.009160,0.162767,3.049247,0.995681,1.154098,0.500315,0.486006,0.379056,0.417892,0.279461,0.234727,0.240183,0.250751,0.209043,0.197617,0.014080,0.008943,0.036772,0.017023,0.031535,0.020443,0.029012,0.007751,0.013878,0.019762,0.023471,0.008198,0.012514,little
0.106993,0.014212,2.966919,0.214193,0.209457,0.993947,0.011357,0.183141,-31.397816,1.870031,-0.177755,0.308751,-0.018573,0.236795,0.113391,-0.122774,0.040065,-0.082011,0.009750,0.089104,-0.093523,0.013195,0.004174,0.026686,0.013187,0.023022,0.008101,0.055643,0.003147,0.006440,0.012646,0.041702,0.005541,0.026249,0.067134,0.019307,0.310985,0.073951,0.039350,0.498002,0.007177,0.123712,4.880170,1.043315,0.875301,0.579137,0.555597,0.382489,0.416261,0.280837,0.271451,0.258403,0.225694,0.206834,0.239845,0.015960,0.006546,0.024089,0.015708,0.021131,0.009521,0.039910,0.005004,0.008824,0.012431,0.041047,0.005120,0.011454,little
0.150588,0.010666,2.886446,0.250644,0.207565,0.950186,0.014308,0.204544,-30.059803,1.763028,0.261581,0.246442,0.057002,0.230905,0.069964,-0.145592,-0.003376,-0.029622,-0.037536,0.075024,-0.154764,0.021782,0.002518,0.035225,0.011021,0.022013,0.010081,0.048534,0.004036,0.006943,0.012323,0.031668,0.004329,0.029000,0.131330,0.011555,0.496245,0.134404,0.035456,0.650537,0.011219,0.200002,3.763342,1.255890,0.867105,0.383015,0.410161,0.455049,0.332840,0.261188,0.311602,0.252827,0.190438,0.234556,0.205903,0.034898,0.002956,0.035630,0.015164,0.026753,0.016928,0.030931,0.008308,0.011052,0.013838,0.038537,0.006272,0.016490,little
0.134919,0.014697,2.910072,0.241685,0.229312,0.917384,0.017310,0.186875,-31.472684,2.150303,0.598192,0.159536,-0.388357,-0.100120,-0.174931,-0.154715,-0.050437,-0.331074,-0.305511,-0.091361,-0.249604,0.020214,0.007454,0.025965,0.031553,0.029659,0.035033,0.034306,0.001058,0.004552,0.012397,0.020188,0.003861,0.027352,0.084509,0.015339,0.365772,0.096269,0.036135,0.636043,0.013715,0.165332,3.646821,0.848728,0.672479,0.329016,0.413978,0.305917,0.244362,0.258740,0.266158,0.264627,0.313583,0.217805,0.314591,0.027969,0.010116,0.029191,0.041993,0.036970,0.040346,0.030499,0.001646,0.007072,0.014571,0.017383,0.004204,0.016017,little
0.106984,0.029718,2.934844,0.207228,0.198550,0.874975,0.015435,0.186300,-27.511433,1.987923,0.109161,0.328818,-0.004607,0.181696,0.024823,-0.145024,-0.077138,-0.090876,0.032487,0.008420,-0.094718,0.015084,0.004876,0.033311,0.010806,0.035366,0.015977,0.045682,0.002231,0.006476,0.012343,0.029770,0.005661,0.029140,0.095713,0.023908,0.478688,0.103094,0.031867,0.569488,0.012979,0.168036,3.861416,1.255462,1.047583,0.487439,0.434736,0.418930,0.391295,0.319298,0.254511,0.260395,0.253733,0.284497,0.248361,0.021524,0.008047,0.036211,0.012944,0.043907,0.021129,0.039501,0.003230,0.008378,0.016488,0.025519,0.008325,0.015655,little
0.140244,0.017567,2.839247,0.231987,0.201679,1.066741,0.018341,0.223670,-27.654011,1.716864,0.158447,0.147677,0.028277,0.163478,-0.002457,-0.066602,-0.026084,-0.100128,0.046473,0.047068,-0.086187,0.013765,0.004134,0.029022,0.012623,0.028835,0.019761,0.027457,0.004458,0.008216,0.014075,0.020689,0.005301,0.022987,0.118507,0.019494,0.519122,0.116194,0.037099,0.784776,0.022263,0.211264,3.866008,1.408042,0.898292,0.550421,0.472238,0.445325,0.367220,0.274172,0.273239,0.273855,0.205893,0.193265,0.248942,0.020015,0.005471,0.036023,0.017861,0.031980,0.027289,0.029243,0.008276,0.011819,0.018104,0.026107,0.006239,0.014866,little
0.121751,0.013281,2.917739,0.205406,0.200318,0.989085,0.012272,0.184771,-29.522205,1.948656,0.291964,0.276502,-0.074929,0.082370,-0.140612,-0.061883,0.000694,-0.111732,0.014976,0.058855,-0.067536,0.014006,0.004310,0.034553,0.021654,0.034442,0.014013,0.046857,0.002630,0.005106,0.009759,0.033327,0.005557,0.027486,0.086513,0.015608,0.424911,0.079059,0.031358,0.627744,0.008655,0.158004,3.600625,1.014262,0.914819,0.496283,0.470667,0.465183,0.359042,0.262126,0.276026,0.238623,0.224355,0.202883,0.178337,0.015480,0.006142,0.033026,0.027608,0.036183,0.018289,0.036673,0.005263,0.005835,0.010328,0.034318,0.006309,0.015050,little
0.120613,0.016097,2.587634,0.217364,0.190968,0.966271,0.021248,0.208345,-30.084333,1.848603,0.260732,0.301155,0.113560,0.053476,-0.000463,-0.024411,-0.036234,-0.104004,0.034645,0.024781,-0.074770,0.017123,0.002538,0.031037,0.015452,0.033634,0.015584,0.030271,0.003827,0.004781,0.007512,0.036048,0.004837,0.025655,0.117156,0.023427,0.676618,0.140143,0.059655,0.813096,0.024170,0.218923,6.254784,1.351815,0.890060,0.475931,0.454619,0.401241,0.349746,0.271560,0.362815,0.211639,0.207348,0.210685,0.189149,0.025002,0.003309,0.035207,0.024848,0.036216,0.023706,0.034593,0.006496,0.007408,0.010263,0.037723,0.005218,0.013438,little
0.168492,0.026725,2.943215,0.276029,0.209358,1.292598,0.011970,0.289031,-29.676585,1.349143,0.411937,0.144318,-0.032236,0.014398,-0.035912,-0.093637,0.059229,-0.133067,0.011099,0.042013,-0.058521,0.013235,0.003535,0.024025,0.011847,0.021470,0.016201,0.038268,0.001921,0.004517,0.010500,0.027667,0.004388,0.024173,0.105311,0.025787,0.430180,0.107236,0.043104,0.593658,0.009367,0.164376,4.919390,1.466894,0.837935,0.520743,0.485256,0.350787,0.277274,0.239009,0.268925,0.234364,0.229246,0.206631,0.226188,0.017540,0.005338,0.027511,0.016968,0.025104,0.024581,0.036957,0.002490,0.006942,0.014501,0.028148,0.004842,0.014401,little
0.134123,0.019288,2.899432,0.232635,0.201610,0.919971,0.018625,0.202679,-29.091256,1.993892,0.455025,0.272787,0.174063,0.022282,-0.102331,-0.133934,0.010120,-0.119656,-0.000254,0.063478,-0.155508,0.014461,0.002809,0.039918,0.016591,0.030860,0.017611,0.049197,0.002282,0.006128,0.009476,0.026262,0.004070,0.029659,0.124949,0.018314,0.434129,0.130252,0.045240,0.746344,0.018433,0.206586,4.197854,1.389394,0.829324,0.473893,0.479515,0.330346,0.315193,0.248033,0.294823,0.267887,0.220177,0.203897,0.223258,0.019283,0.004071,0.048262,0.022180,0.035138,0.027216,0.036690,0.004686,0.010034,0.010491,0.024716,0.006337,0.016136,little
0.144749,0.013382,2.900350,0.226721,0.199705,1.081119,0.012387,0.233354,-28.121281,2.078613,0.082354,0.290874,0.340603,0.021937,0.060456,-0.117863,0.054786,-0.093562,0.076475,-0.044869,-0.082359,0.019315,0.003903,0.044091,0.016293,0.030520,0.011046,0.027972,0.003058,0.004294,0.009969,0.031829,0.006347,0.024440,0.110059,0.016393,0.435612,0.109820,0.032018,0.709060,0.008790,0.192727,3.954795,1.280829,0.833567,0.475666,0.559515,0.394538,0.352861,0.295407,0.291316,0.240424,0.227244,0.221391,0.221317,0.025365,0.005521,0.045107,0.021832,0.030279,0.014157,0.026899,0.004029,0.005637,0.010372,0.034409,0.007762,0.014542,little
0.153246,0.013340,2.957136,0.245201,0.213011,0.981204,0.015495,0.241728,-28.226686,2.072445,0.324545,0.214610,0.074034,-0.047148,0.096406,-0.198883,0.053033,-0.055609,0.019129,0.042670,-0.032733,0.016740,0.003817,0.041053,0.013814,0.026346,0.016960,0.038593,0.004139,0.004988,0.010370,0.031647,0.004186,0.027405,0.138247,0.014242,0.396922,0.130823,0.041809,0.718664,0.011683,0.227737,3.513540,1.288952,0.825661,0.545464,0.450364,0.408029,0.379521,0.325857,0.321277,0.221779,0.253278,0.208308,0.239297,0.021660,0.006283,0.043854,0.021301,0.028455,0.023503,0.041719,0.009539,0.006966,0.012377,0.033678,0.004959,0.016532,little
0.107813,0.029317,3.004824,0.194547,0.192824,0.788392,0.018567,0.165218,-26.182074,2.123370,0.410138,0.319399,0.076614,0.255725,0.036489,-0.146354,-0.106611,-0.065113,-0.061560,0.115911,-0.083053,0.019897,0.002888,0.054279,0.020472,0.033770,0.016486,0.035772,0.002101,0.005626,0.011517,0.026016,0.003053,0.031426,0.084657,0.029807,0.351315,0.078045,0.034518,0.558722,0.015157,0.138945,3.276466,1.008702,0.954767,0.539892,0.536236,0.460535,0.353812,0.259151,0.296374,0.215437,0.197215,0.214661,0.185269,0.028485,0.004354,0.053877,0.030575,0.033409,0.026277,0.043862,0.003044,0.006897,0.013363,0.035496,0.003513,0.016032,little
0.159776,0.011324,2.980245,0.244543,0.213842,1.199385,0.009146,0.205565,-31.853258,1.675872,0.148557,0.185833,-0.262668,0.207974,0.064637,-0.224650,0.093507,-0.090227,-0.098514,0.148307,-0.106287,0.012325,0.003067,0.028487,0.013657,0.024942,0.012604,0.059776,0.001952,0.005187,0.013660,0.025521,0.005298,0.024774,0.110586,0.017511,0.273870,0.110154,0.040121,0.684724,0.006475,0.171522,4.273578,1.078942,0.777675,0.469876,0.464598,0.380986,0.333134,0.201149,0.248982,0.258237,0.222832,0.178433,0.169759,0.012211,0.003195,0.029013,0.017926,0.025326,0.015027,0.029242,0.001682,0.005837,0.011097,0.025370,0.004963,0.013555,little
0.116660,0.013412,2.860446,0.221267,0.196220,0.916808,0.015646,0.185739,-30.342027,1.858490,0.007774,0.230154,0.054201,0.141833,-0.002174,-0.193209,-0.057467,-0.061429,-0.045871,0.032929,-0.017951,0.016862,0.004192,0.038043,0.013847,0.023608,0.013786,0.043081,0.002964,0.006770,0.009710,0.032955,0.006079,0.026029,0.089233,0.016719,0.486023,0.106359,0.043123,0.603365,0.017311,0.153376,6.413442,1.160005,0.850518,0.496955,0.475194,0.437130,0.365218,0.253245,0.290347,0.210586,0.232608,0.233464,0.273444,0.020713,0.006019,0.040069,0.018015,0.027995,0.015754,0.054030,0.004508,0.008064,0.010156,0.037194,0.007748,0.015285,little
0.141551,0.013482,2.892215,0.226545,0.207516,0.940188,0.015748,0.217782,-28.316628,2.024089,0.399435,0.240264,-0.128558,0.055853,0.007483,-0.134275,-0.062912,-0.096302,-0.033698,0.017272,-0.064681,0.013574,0.004068,0.024739,0.022627,0.035188,0.019072,0.052467,0.002043,0.005536,0.011344,0.025377,0.004259,0.029277,0.128632,0.015743,0.446617,0.123150,0.038194,0.863557,0.011467,0.234824,4.071766,1.380890,1.071534,0.417686,0.444628,0.395628,0.325898,0.300535,0.283655,0.227773,0.255681,0.216825,0.198325,0.018567,0.005658,0.026859,0.032171,0.044324,0.027630,0.056110,0.003469,0.009907,0.011367,0.029459,0.005629,0.017480,little
0.118092,0.010988,2.961604,0.203684,0.198546,0.928955,0.013133,0.186125,-29.786807,2.070410,-0.040283,0.285308,-0.188814,0.136382,0.046342,-0.121855,-0.005871,-0.063604,-0.021327,0.100435,-0.035070,0.013161,0.004007,0.018031,0.010956,0.024860,0.012755,0.078779,0.004437,0.009680,0.017382,0.025962,0.004197,0.030616,0.099203,0.012573,0.309191,0.088535,0.040706,0.574220,0.006968,0.166076,3.658774,1.057931,0.943005,0.576644,0.419496,0.424542,0.472071,0.304147,0.323913,0.249252,0.186294,0.190220,0.189554,0.021271,0.005204,0.016475,0.012287,0.029849,0.017592,0.066423,0.008850,0.018189,0.017378,0.022222,0.003873,0.017774,little
0.098927,0.017255,2.983413,0.182017,0.187123,0.778762,0.015197,0.152982,-28.122652,2.241046,0.172361,0.306663,-0.139885,0.227254,0.026456,-0.087705,-0.018306,-0.113781,-0.032492,0.112883,-0.096377,0.018875,0.004197,0.046779,0.016081,0.039679,0.013188,0.039469,0.003994,0.006351,0.010229,0.028081,0.006242,0.030676,0.075538,0.016628,0.345519,0.080499,0.037765,0.576531,0.012430,0.138904,3.804681,1.147411,0.859418,0.474168,0.474883,0.540925,0.314547,0.248921,0.270879,0.227306,0.211065,0.247819,0.218327,0.022889,0.006761,0.045016,0.022357,0.040423,0.017016,0.036523,0.008855,0.011222,0.012153,0.031502,0.009176,0.014545,little
0.151838,0.023145,3.000991,0.229229,0.195804,1.196580,0.014634,0.242430,-28.728056,1.849819,-0.376165,0.099453,0.172781,0.106152,0.049562,-0.195383,-0.082386,-0.088154,-0.091050,0.027245,-0.221012,0.020622,0.003654,0.030971,0.009444,0.020313,0.010248,0.029489,0.005942,0.006399,0.013876,0.025987,0.007771,0.021680,0.083800,0.026955,0.408481,0.077596,0.040635,0.651632,0.013324,0.154844,4.967141,1.181921,0.881423,0.570940,0.523920,0.407293,0.273340,0.267091,0.279173,0.268770,0.247922,0.263702,0.299285,0.031907,0.003555,0.044990,0.010142,0.021104,0.011539,0.038047,0.007765,0.006850,0.015607,0.025707,0.009382,0.016033,little
0.142874,0.019442,2.911862,0.241604,0.205294,1.048954,0.018284,0.233750,-28.793793,1.906215,0.335443,0.202476,0.026564,0.145687,0.051824,-0.150119,-0.034346,-0.124986,0.017939,0.083209,-0.040829,0.011950,0.003059,0.037376,0.022888,0.037444,0.016684,0.030714,0.003818,0.006452,0.010763,0.017395,0.004556,0.026338,0.096990,0.021669,0.397304,0.106200,0.042996,0.639404,0.023602,0.179487,4.092731,1.159253,0.890775,0.427207,0.431137,0.353067,0.320139,0.290262,0.309184,0.245611,0.236195,0.182646,0.218421,0.014448,0.004550,0.042632,0.027951,0.035223,0.024670,0.026533,0.009221,0.009838,0.013203,0.018774,0.005590,0.014449,little
0.162968,0.008927,2.812272,0.240462,0.192848,1.130178,0.012925,0.241029,-29.906923,1.690513,0.229705,0.177108,-0.059508,0.064437,0.108115,-0.131370,-0.014041,-0.123414,0.055879,0.079872,-0.107007,0.016171,0.003416,0.029597,0.017057,0.027026,0.012406,0.031063,0.002777,0.005627,0.012926,0.027203,0.004705,0.024406,0.121859,0.009302,0.466416,0.115916,0.044214,0.672359,0.010512,0.198747,3.939501,1.210707,0.894574,0.463729,0.520365,0.401500,0.336327,0.281748,0.303339,0.229960,0.228103,0.219583,0.234172,0.020863,0.005272,0.033273,0.023314,0.031680,0.015733,0.032119,0.004762,0.008515,0.016358,0.031186,0.005324,0.014401,little
0.131122,0.012454,2.893976,0.212870,0.195535,1.083026,0.012371,0.208406,-29.800460,2.011990,-0.205193,0.285281,0.085564,-0.005101,0.175546,-0.169933,0.044030,-0.182977,-0.016959,0.118045,-0.067216,0.012455,0.004528,0.036376,0.014899,0.026735,0.009470,0.049630,0.003145,0.006882,0.011646,0.029016,0.005438,0.024598,0.090126,0.012789,0.492383,0.098770,0.038622,0.639631,0.009879,0.163822,4.024739,1.222726,0.795010,0.411329,0.581428,0.399488,0.294129,0.255272,0.242263,0.271266,0.260050,0.200304,0.195492,0.015251,0.005123,0.034700,0.018867,0.023365,0.010600,0.041647,0.004237,0.009610,0.011976,0.027195,0.004708,0.015194,little
0.119670,0.026985,2.913952,0.206565,0.196915,0.852023,0.015473,0.190054,-26.800669,2.228332,0.360912,0.369153,-0.002139,0.112566,0.066429,-0.164700,-0.041273,-0.174061,-0.000034,0.108977,-0.116779,0.020829,0.002530,0.045521,0.017200,0.032598,0.011880,0.035647,0.001974,0.005565,0.016505,0.032262,0.003968,0.028420,0.109654,0.022594,0.492620,0.113794,0.039691,0.678225,0.011716,0.192719,3.155314,1.174757,0.807446,0.507018,0.519479,0.421815,0.311725,0.268138,0.278431,0.232918,0.225288,0.216306,0.209562,0.024472,0.003044,0.043531,0.020497,0.034749,0.015009,0.036058,0.003035,0.006730,0.023911,0.030063,0.005316,0.015160,little
0.119105,0.007867,3.047147,0.214424,0.204209,0.944042,0.013899,0.178661,-30.183521,2.087816,-0.091207,0.171174,0.136340,0.093774,0.119843,-0.068622,-0.058161,-0.060499,0.077911,0.111044,-0.105832,0.019957,0.002791,0.041245,0.013134,0.024759,0.018373,0.036767,0.005057,0.007875,0.008958,0.029644,0.004708,0.026133,0.094329,0.009590,0.229434,0.093929,0.030024,0.550130,0.011229,0.156934,3.364952,0.861677,0.855342,0.486022,0.507936,0.376039,0.321573,0.217522,0.275216,0.236315,0.201985,0.196212,0.192768,0.023141,0.002892,0.035417,0.017251,0.026589,0.019507,0.034894,0.008827,0.009428,0.011080,0.031466,0.005480,0.012782,little
